x,y,z,d
14.061423,5.2355292,1.289156,799.36725
10.861423,5.6355292,1.289156,799.2286
14.861423,6.8355292,1.289156,798.90216
15.661423,5.0355292,-1.710844,798.8524
14.661423,6.4355292,2.489156,798.72986
15.061423,5.4355292,2.489156,798.3399
16.261423,3.4355292,1.489156,797.9396
16.461423,8.2355292,1.289156,797.57544
16.461423,2.6355292,-0.310844,797.1982
14.061423,5.0355292,-0.310844,797.12286
14.861423,6.6355292,-0.310844,797.1044
14.861423,2.2355292,-0.310844,797.00226
14.861423,3.0355292,0.489156,796.9975
14.661423,3.2355292,1.689156,796.5684
14.061423,3.8355292,0.889156,796.4544
14.661423,6.2355292,2.689156,796.4318
14.861423,4.6355292,1.289156,796.3279
14.061423,3.2355292,2.289156,796.2628
16.261423,3.8355292,0.889156,796.2617
14.861423,5.2355292,2.489156,795.7603
15.461423,6.8355292,1.289156,795.61237
14.861423,8.0355292,1.289156,795.58234
15.061423,6.4355292,2.689156,795.4549
